GameID,GameType,HomeTeamID,AwayTeamID,HomeTeamName,AwayTeamName,Winner,Date,HomeScore,AwayScore,HomeShots,AwayShots,HomeTakeaways,AwayTakeaways,HomePIM,AwayPIM,HomePPG,AwayPPG,HomePPA,AwayPPA,HomeHits,AwayHits,HomeFaceoff,AwayFaceoff,P1HomeScore,P1AwayScore,P1HomeShots,P1AwayShots,P2HomeScore,P2AwayScore,P2HomeShots,P2AwayShots,P3HomeScore,P3AwayScore,P3HomeShots,P3AwayShots,GoalieWin,GoalieLoss,FirstStar,SecondStar,ThirdStar
2014010001,PR,12,12,Carolina Hurricanes,Carolina Hurricanes,12,2014-09-21,3,4,32,19,8,2,4,10,2.0,1.0,5.0,2.0,21,29,NA,NA,9,2,NA,NA,5,2,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,44.7,4,55.3,11,13,8,
2014010005,PR,15,15,Washington Capitals,Washington Capitals,15,2014-09-21,1,0,25,25,5,7,11,11,0.0,0.0,2.0,2.0,26,26,NA,NA,6,0,NA,NA,7,0,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,42.5,2,57.5,9,9,7,
2014010002,PR,29,29,Columbus Blue Jackets,Columbus Blue Jackets,29,2014-09-21,4,3,21,40,5,1,17,17,1.0,1.0,5.0,5.0,34,22,NA,NA,14,1,NA,NA,10,0,NA,NA,12,2,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,2,41.8,2,58.2,5,6,8,2,
2014010003,PR,22,22,Edmonton Oilers,Edmonton Oilers,22,2014-09-21,3,1,24,22,14,11,18,8,1.0,1.0,4.0,4.0,16,25,NA,NA,10,1,NA,NA,5,0,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,54.4,4,45.6,7,7,10,
2014010004,PR,20,20,Calgary Flames,Calgary Flames,20,2014-09-21,1,0,28,16,14,10,2,10,1.0,0.0,5.0,1.0,17,15,NA,NA,1,0,NA,NA,7,0,NA,NA,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,56.4,15,43.6,14,6,8,
2014010011,PR,2,2,New York Islanders,New York Islanders,2,2014-09-22,3,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0,0,
2014010012,PR,2,2,New York Islanders,New York Islanders,-1,2014-09-22,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,NA,NA,0,2,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0,0,0,
2014010010,PR,3,3,New York Rangers,New York Rangers,3,2014-09-22,4,5,24,32,8,4,14,12,1.0,1.0,6.0,7.0,15,28,NA,NA,9,2,NA,NA,13,1,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,47.8,8,52.2,9,4,11,
2014010013,PR,4,4,Philadelphia Flyers,Philadelphia Flyers,-1,2014-09-22,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,NA,NA,0,0,NA,NA,0,1,NA,NA,0,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.0,0,0.0,0,0,0,0,
2014010014,PR,4,4,Philadelphia Flyers,Philadelphia Flyers,4,2014-09-22,5,4,25,30,3,6,31,39,4.0,2.0,7.0,3.0,30,24,NA,NA,10,2,NA,NA,3,0,NA,NA,17,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,54.1,8,45.9,5,14,6,
